STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG
Tennessee,HICKMAN,81,C47081,24872,618.8123845800001,Very Low
Tennessee,HOUSTON,83,C47083,8275,209.06402283,Very Low
Tennessee,HUMPHREYS,85,C47085,18964,562.3226064300001,Very Low
Tennessee,JACKSON,87,C47087,11610,322.75051965,Very Low
Tennessee,JEFFERSON,89,C47089,54645,317.48942979000003,Very Low
Tennessee,JOHNSON,91,C47091,17932,305.74593465000004,Very Low
Tennessee,KNOX,93,C47093,478842,531.2309574000001,Relatively Moderate
Tennessee,LAKE,95,C47095,7005,195.85056192,Relatively Low
Tennessee,LAUDERDALE,97,C47097,25078,507.95725188000006,Relatively Low
Tennessee,LAWRENCE,99,C47099,44119,624.22523358,Relatively Low
Tennessee,LEWIS,101,C47101,12491,285.33947481,Very Low
Tennessee,LINCOLN,103,C47103,35311,576.47859867,Relatively Low
Tennessee,LOUDON,105,C47105,54818,249.86573274,Very Low
Tennessee,MCMINN,107,C47107,53193,436.54177281000005,Relatively Low
Tennessee,MCNAIRY,109,C47109,25792,569.30185572,Relatively Low
Tennessee,MACON,111,C47111,25211,310.34056326,Very Low
Tennessee,MADISON,113,C47113,98781,564.26430138,Relatively Moderate
Tennessee,MARION,115,C47115,28731,517.5134253900001,Relatively Low
Tennessee,MARSHALL,117,C47117,34318,379.95525399,Relatively Low
Tennessee,MAURY,119,C47119,100910,621.7927333800001,Relatively Low
Tennessee,MEIGS,121,C47121,12744,218.84306613,Very Low
Tennessee,MONROE,123,C47123,46218,659.1749505900001,Relatively Low
Tennessee,MONTGOMERY,125,C47125,220041,549.3191226900001,Relatively Moderate
Tennessee,MOORE,127,C47127,6446,131.73353115,Very Low
Tennessee,MORGAN,129,C47129,21024,527.77245222,Very Low
Tennessee,OBION,131,C47131,30777,561.05293725,Relatively Low
Tennessee,OVERTON,133,C47133,22498,439.22355828,Very Low
Tennessee,PERRY,135,C47135,8329,427.13607066,Very Low
Tennessee,PICKETT,137,C47137,4999,176.25503337,Very Low
Tennessee,POLK,139,C47139,17531,446.75652216,Very Low
Tennessee,PUTNAM,141,C47141,79809,406.628937,Relatively Low
Tennessee,RHEA,143,C47143,32839,339.87747261000004,Relatively Low
Tennessee,ROANE,145,C47145,53371,398.96433252,Very Low
Tennessee,ROBERTSON,147,C47147,72788,481.32300372,Relatively Low
Tennessee,RUTHERFORD,149,C47149,341253,630.35676132,Relatively Moderate
Tennessee,SCOTT,151,C47151,21840,538.61765646,Very Low
Tennessee,SEQUATCHIE,153,C47153,15811,268.72917357,Very Low
Tennessee,SEVIER,155,C47155,98277,603.73083654,Relatively Low
Tennessee,SHELBY,157,C47157,929552,788.24269641,Relatively High
Tennessee,SMITH,159,C47159,19887,328.65723111,Very Low
Tennessee,STEWART,161,C47161,13649,497.98991736,Very Low
Tennessee,SULLIVAN,163,C47163,158067,434.04434268,Relatively Low
Tennessee,SUMNER,165,C47165,196179,548.7006801900001,Relatively Moderate
Tennessee,TIPTON,167,C47167,60942,472.96478424,Relatively Low
Tennessee,TROUSDALE,169,C47169,11606,117.82067505,Very Low
Tennessee,UNICOI,171,C47171,17924,188.2641774,Very Low
Tennessee,UNION,173,C47173,19802,249.63240939,Very Low
Tennessee,VAN BUREN,175,C47175,6146,277.30398189000005,Very Low
Tennessee,WARREN,177,C47177,40930,438.41617872,Relatively Low
Tennessee,WASHINGTON,179,C47179,132934,333.15410934000005,Relatively Low
Tennessee,WAYNE,181,C47181,16204,743.08937547,Very Low
Tennessee,WEAKLEY,183,C47183,32891,587.65781529,Relatively Low
Tennessee,WHITE,185,C47185,27325,383.25513603,Very Low
Tennessee,WILLIAMSON,187,C47187,247523,589.923711,Relatively Low
Tennessee,WILSON,189,C47189,147693,589.1418858000001,Relatively Low
Texas,ANDERSON,1,C48001,57845,1088.88385008,Relatively Low
Texas,ANDREWS,3,C48003,18585,1516.24484622,Very Low
Texas,ANGELINA,5,C48005,86270,873.50675217,Relatively Low
Texas,ARANSAS,7,C48007,23703,533.28404259,Relatively Moderate
Texas,ARCHER,9,C48009,8555,934.93759008,Very Low
Texas,ARMSTRONG,11,C48011,1844,923.05249023,Very Low
Texas,ATASCOSA,13,C48013,48813,1233.80100753,Relatively Low
Texas,AUSTIN,15,C48015,30013,663.0047154900001,Relatively Low
Texas,BAILEY,17,C48017,6899,836.0127601800002,Relatively Low
Texas,BANDERA,19,C48019,20828,805.72257051,Relatively Low
Texas,BASTROP,21,C48021,97097,904.60883448,Relatively Low
Texas,BAYLOR,23,C48023,3465,910.16469375,Very Low
Texas,BEE,25,C48025,30948,889.22179944,Relatively Low
Texas,BELL,27,C48027,369846,1101.27958005,Relatively Moderate
Texas,BEXAR,29,C48029,2007298,1268.75401029,Relatively High
Texas,BLANCO,31,C48031,11332,720.62908944,Very Low
Texas,BORDEN,33,C48033,627,915.19883442,Very Low
Texas,BOSQUE,35,C48035,18211,1012.66395555,Very Low
Texas,BOWIE,37,C48037,92789,932.24337219,Relatively Low
Texas,BRAZORIA,39,C48039,371474,1624.91000607,Relatively High
Texas,BRAZOS,41,C48041,233555,597.2074648800001,Relatively Moderate
Texas,BREWSTER,43,C48043,9511,6254.794168740001,Relatively Low
Texas,BRISCOE,45,C48045,1430,910.6732947,Very Low
Texas,BROOKS,47,C48047,7053,953.16726999,Relatively Low
Texas,BROWN,49,C48049,38073,966.61335069,Relatively Low
Texas,BURLESON,51,C48051,17632,683.69298855,Very Low
Texas,BURNET,53,C48053,48986,1032.08898624,Relatively Low
Texas,CALDWELL,55,C48055,45866,551.96708463,Relatively Low
Texas,CALHOUN,57,C48057,20057,1043.09079225,Relatively Moderate
Texas,CALLAHAN,59,C48059,13697,910.36218975,Very Low
Texas,CAMERON,61,C48061,420083,1289.31568935,Relatively High
Texas,CAMP,63,C48063,12446,205.28497821,Relatively Low
Texas,CARSON,65,C48065,5799,933.43529409,Relatively Low
Texas,CASS,67,C48067,28400,969.99927765,Relatively Low
Texas,CASTRO,69,C48069,7365,908.3715447300002,Very Low
Texas,CHAMBERS,71,C48071,46507,879.94205598,Relatively Moderate
Texas,CHEROKEE,73,C48073,50317,1072.89574353,Relatively Low
Texas,CHILDRESS,75,C48075,6414,720.92095959,Relatively Moderate
Texas,CLAY,77,C48077,10200,1128.02770002,Very Low
Texas,COCHRAN,79,C48079,2539,782.99633022,Very Low
Texas,COKE,81,C48081,3276,937.3591617,Very Low
Texas,COLEMAN,83,C48083,7673,1294.36966113,Very Low
Texas,COLLIN,85,C48085,1063649,894.81205047,Relatively High
Texas,COLLINGSWORTH,87,C48087,2652,928.60135758,Very Low
Texas,COLORADO,89,C48089,20532,983.51521242,Relatively Low
Texas,COMAL,91,C48091,161300,580.68582468,Relatively Moderate
Texas,COMANCHE,93,C48093,13573,957.25048029,Relatively Low
Texas,CONCHO,95,C48095,2289,1003.7250717,Very Low
Texas,COOKE,97,C48097,41622,907.57259268,Relatively Moderate
Texas,CORYELL,99,C48099,82841,1067.48546853,Relatively Low
Texas,COTTLE,101,C48101,1367,910.71736431,Very Low
Texas,CRANE,103,C48103,4675,793.65611013,Very Low
Texas,CROCKETT,105,C48105,3087,2835.6854721,Very Low
Texas,CROSBY,107,C48107,5131,910.79702454,Very Low
Texas,CULBERSON,109,C48109,2188,3850.85831832,Very Low
Texas,DALLAM,111,C48111,7070,1520.32750779,Very Low
Texas,DALLAS,113,C48113,2607218,917.7088260600002,Relatively High
Texas,DAWSON,115,C48115,12428,911.23589349,Very Low
Texas,DEAF SMITH,117,C48117,18563,1513.46407953,Relatively Low
Texas,DELTA,119,C48119,5227,280.73771232,Very Low
Texas,DENTON,121,C48121,906057,961.26815967,Relatively High
Texas,DEWITT,123,C48123,19811,919.68157476,Relatively Moderate
Texas,DICKENS,125,C48125,1761,914.35988436,Very Low
Texas,DIMMIT,127,C48127,8588,1347.98504178,Very Low
Texas,DONLEY,129,C48129,3257,942.46540206,Very Low
Texas,DUVAL,131,C48131,9819,1813.71954465,Very Low
Texas,EASTLAND,133,C48133,17645,941.3223651,Relatively Low
Texas,ECTOR,135,C48135,165100,910.92199809,Relatively Moderate
Texas,EDWARDS,137,C48137,1420,2141.27921748,Very Low
Texas,ELLIS,139,C48139,192122,961.56522501,Relatively Low
Texas,EL PASO,141,C48141,864454,1025.53877829,Relatively Moderate
Texas,ERATH,143,C48143,42536,1100.80871121,Relatively Low
Texas,FALLS,145,C48145,16926,781.68329928,Very Low
Texas,FANNIN,147,C48147,35615,907.95826563,Relatively Low
Texas,FAYETTE,149,C48149,24410,969.4977095700002,Relatively Low
Texas,FISHER,151,C48151,3647,910.85692737,Very Low
Texas,FLOYD,153,C48153,5371,1002.5421978,Relatively Low
Texas,FOARD,155,C48155,1095,714.82841508,Very Low
Texas,FORT BEND,157,C48157,822581,894.1871296800001,Relatively High
Texas,FRANKLIN,159,C48159,10335,297.74357145000005,Very Low
Texas,FREESTONE,161,C48161,19384,900.9970433100002,Very Low
Texas,FRIO,163,C48163,18315,1145.79937875,Very Low
Texas,GAINES,165,C48165,21570,1518.02251107,Relatively Low
Texas,GALVESTON,167,C48167,350477,882.7094952000001,Relatively High
Texas,GARZA,169,C48169,5779,905.24708274,Very Low
Texas,GILLESPIE,171,C48171,26686,1072.39544334,Relatively Low
Texas,GLASSCOCK,173,C48173,1102,910.18132764,Very Low
Texas,GOLIAD,175,C48175,7007,868.04196453,Relatively Low
Texas,GONZALES,177,C48177,19595,1080.65448972,Relatively Moderate
Texas,GRAY,179,C48179,21215,938.71536291,Relatively Low
Texas,GRAYSON,181,C48181,135451,989.08229004,Relatively Moderate
Texas,GREGG,183,C48183,124154,278.56085790000003,Relatively Moderate
Texas,GRIMES,185,C48185,29203,809.69389332,Relatively Low
Texas,GUADALUPE,187,C48187,172522,722.00430588,Relatively Moderate
Texas,HALE,189,C48189,32413,1014.91887939,Relatively Low
Texas,HALL,191,C48191,2817,913.22400702,Very Low
Texas,HAMILTON,193,C48193,8208,844.8364743,Very Low
Texas,HANSFORD,195,C48195,5283,929.69954493,Very Low
Texas,HARDEMAN,197,C48197,3547,703.90563633,Very Low
Texas,HARDIN,199,C48199,56129,906.6135861900002,Relatively Moderate
Texas,HARRIS,201,C48201,4726200,1795.3445679,Very High
Texas,HARRISON,203,C48203,68645,924.99824001,Relatively Low
Texas,HARTLEY,205,C48205,5380,1477.88888949,Relatively Low
Texas,HASKELL,207,C48207,5414,919.45191663,Very Low
Texas,HAYS,209,C48209,240800,685.6541339700001,Relatively Moderate
Texas,HEMPHILL,211,C48211,3382,921.36548595,Relatively Low
Texas,HENDERSON,213,C48213,81982,958.01007588,Relatively Low
Texas,HIDALGO,215,C48215,869532,1598.80439433,Relatively High
Texas,HILL,217,C48217,35826,995.65727391,Relatively Low
Texas,HOCKLEY,219,C48219,21365,917.7363312,Relatively Low
Texas,HOOD,221,C48221,61567,441.22951197,Relatively Low
Texas,HOPKINS,223,C48223,36691,800.7749029800002,Relatively Low
Texas,HOUSTON,225,C48225,22033,1249.05855516,Very Low
Texas,HOWARD,227,C48227,34838,913.3335603600002,Relatively Low
Texas,HUDSPETH,229,C48229,3194,4617.52015998,Very Low
Texas,HUNT,231,C48231,99916,890.92712358,Relatively Moderate
Texas,HUTCHINSON,233,C48233,20595,903.98710545,Relatively Low
Texas,IRION,235,C48235,1511,1062.22830168,Very Low
Texas,JACK,237,C48237,8459,929.41301271,Very Low
Texas,JACKSON,239,C48239,14955,865.52164374,Relatively Moderate
Texas,JASPER,241,C48241,32905,979.48705335,Relatively Low
Texas,JEFF DAVIS,243,C48243,1996,2287.49759355,Very Low
Texas,JEFFERSON,245,C48245,256386,1123.88402061,Relatively High
Texas,JIM HOGG,247,C48247,4819,1147.67924466,Very Low
Texas,JIM WELLS,249,C48249,38813,877.31231133,Relatively Moderate
Texas,JOHNSON,251,C48251,179719,741.54739425,Relatively Moderate
Texas,JONES,253,C48253,19599,946.59790953,Very Low
Texas,KARNES,255,C48255,14673,761.15519727,Relatively Low
Texas,KAUFMAN,257,C48257,145255,815.77278393,Relatively Low
Texas,KENDALL,259,C48259,44221,669.7253183400001,Relatively Low
Texas,KENEDY,261,C48261,345,1965.43820967,Very Low
Texas,KENT,263,C48263,741,912.0334181400002,Very Low
Texas,KERR,265,C48265,52529,1118.46125313,Relatively Low
Texas,KIMBLE,267,C48267,4271,1263.80652372,Very Low
Texas,KING,269,C48269,262,922.5632750100002,Very Low
Texas,KINNEY,271,C48271,3126,1378.90372386,Very Low
Texas,KLEBERG,273,C48273,30907,1101.20950017,Relatively Moderate
Texas,KNOX,275,C48275,3353,864.1176515400001,Very Low
Texas,LAMAR,277,C48277,50073,942.52288884,Relatively Low
Texas,LAMB,279,C48279,13016,1027.98982767,Relatively Low
Texas,LAMPASAS,281,C48281,21627,720.79407816,Very Low
Texas,LA SALLE,283,C48283,6631,1509.3192995400002,Very Low
Texas,LAVACA,285,C48285,20309,980.23281096,Relatively Low
Texas,LEE,287,C48287,17463,640.50765441,Very Low
Texas,LEON,289,C48289,15666,1091.52825951,Very Low
Texas,LIBERTY,291,C48291,91492,1188.22936245,Relatively Moderate
Texas,LIMESTONE,293,C48293,22127,942.58452639,Very Low
Texas,LIPSCOMB,295,C48295,3059,941.74134015,Very Low
Texas,LIVE OAK,297,C48297,11305,1089.76948353,Very Low
Texas,LLANO,299,C48299,21199,975.60706347,Relatively Low
Texas,LOVING,301,C48301,64,683.3623758,Very Low
Texas,LUBBOCK,303,C48303,309719,909.7953329400002,Relatively High
Texas,LYNN,305,C48305,5545,902.49688035,Very Low
Texas,MCCULLOCH,307,C48307,7611,1084.27009275,Very Low
Texas,MCLENNAN,309,C48309,260302,1070.94646971,Relatively Moderate
Texas,MCMULLEN,311,C48311,600,1168.46015949,Very Low
Texas,MADISON,313,C48313,13446,477.20271729,Very Low
Texas,MARION,315,C48315,9713,424.56562551,Very Low
Texas,MARTIN,317,C48317,5229,924.94600497,Very Low
Texas,MASON,319,C48319,3946,941.62746717,Very Low
Texas,MATAGORDA,321,C48321,36214,1628.79132312,Relatively Moderate
Texas,MAVERICK,323,C48323,57872,1304.81955396,Relatively Low
Texas,MEDINA,325,C48325,49586,1348.00612908,Relatively Low
Texas,MENARD,327,C48327,1956,911.3721002100002,Very Low
Texas,MIDLAND,329,C48329,169849,911.10564051,Relatively Moderate
Texas,MILAM,331,C48331,24623,1031.23052487,Relatively Low
Texas,MILLS,333,C48333,4448,757.34737884,Very Low
Texas,MITCHELL,335,C48335,8970,925.1582733900002,Very Low
Texas,MONTAGUE,337,C48337,19947,947.7475683,Relatively Low
Texas,MONTGOMERY,339,C48339,620016,1087.7556183,Relatively High
Texas,MOORE,341,C48341,21335,918.8037222,Relatively Low
Texas,MORRIS,343,C48343,11941,261.3122733,Relatively Low
Texas,MOTLEY,345,C48345,1063,999.8071356,Very Low
Texas,NACOGDOCHES,347,C48347,64450,990.8722562700002,Relatively Moderate
Texas,NAVARRO,349,C48349,52568,1096.96536846,Relatively Moderate
Texas,NEWTON,351,C48351,12151,949.21502988,Very Low
Texas,NOLAN,353,C48353,14710,923.17442139,Relatively Low
Texas,NUECES,355,C48355,352623,1177.20942534,Relatively High
Texas,OCHILTREE,357,C48357,10012,927.46829799,Relatively Low
Texas,OLDHAM,359,C48359,1739,1516.5839637,Very Low
Texas,ORANGE,361,C48361,84645,383.36122617,Relatively High
Texas,PALO PINTO,363,C48363,28396,995.45738799,Relatively Low
Texas,PANOLA,365,C48365,22480,829.61249397,Relatively Low
Texas,PARKER,367,C48367,148033,919.28230563,Relatively Moderate
Texas,PARMER,369,C48369,9859,894.14048529,Relatively Low
Texas,PECOS,371,C48371,15175,4812.914812290001,Very Low
Texas,POLK,373,C48373,49569,1120.8618954,Relatively Low
Texas,POTTER,375,C48375,118502,931.2844398,Relatively Moderate
Texas,PRESIDIO,377,C48377,6114,3894.86394726,Very Low
Texas,RAINS,379,C48379,12154,261.44061762,Very Low
Texas,RANDALL,381,C48381,140728,931.7538516,Relatively Moderate
Texas,REAGAN,383,C48383,3366,1187.87831565,Very Low
Texas,REAL,385,C48385,2757,707.1320638200001,Very Low
Texas,RED RIVER,387,C48387,11567,1067.40360675,Very Low
Texas,REEVES,389,C48389,14701,2668.74308649,Very Low
Texas,REFUGIO,391,C48391,6741,826.50138324,Relatively Low
Texas,ROBERTS,393,C48393,826,933.52166232,Very Low
Texas,ROBERTSON,395,C48395,16721,874.44759441,Very Low
Texas,ROCKWALL,397,C48397,107791,150.43616250000002,Relatively Low
Texas,RUNNELS,399,C48399,9874,1067.76700329,Very Low
Texas,RUSK,401,C48401,52076,948.04336107,Relatively Low
Texas,SABINE,403,C48403,9848,582.44919603,Very Low
Texas,SAN AUGUSTINE,405,C48405,7902,598.27756989,Very Low
Texas,SAN JACINTO,407,C48407,27373,634.24978539,Relatively Low
Texas,SAN PATRICIO,409,C48409,68653,715.0916487000001,Relatively Moderate
Texas,SAN SABA,411,C48411,5728,1150.01147586,Very Low
Texas,SCHLEICHER,413,C48413,2448,1323.90705291,Very Low
Texas,SCURRY,415,C48415,16902,916.70569809,Relatively Low
Texas,SHACKELFORD,417,C48417,3100,924.79041057,Very Low
Texas,SHELBY,419,C48419,23936,843.04277577,Relatively Low
Texas,SHERMAN,421,C48421,2781,932.34220404,Very Low
Texas,SMITH,423,C48423,233253,959.30950947,Relatively Low
Texas,SOMERVELL,425,C48425,9202,193.8009021,Very Low
Texas,STARR,427,C48427,65565,1241.51258751,Relatively Moderate
Texas,STEPHENS,429,C48429,9089,930.79152504,Very Low
Texas,STERLING,431,C48431,1371,932.83718619,Very Low
Texas,STONEWALL,433,C48433,1245,929.53227393,Very Low
Texas,SUTTON,435,C48435,3362,1469.11121799,Very Low
Texas,SWISHER,437,C48437,6962,909.78447027,Relatively Low
Texas,TARRANT,439,C48439,2106939,912.93575139,Relatively High
Texas,TAYLOR,441,C48441,143142,928.58554464,Relatively Moderate
Texas,TERRELL,443,C48443,757,2381.86309647,Very Low
Texas,TERRY,445,C48445,11818,899.93558811,Very Low
Texas,THROCKMORTON,447,C48447,1440,924.7233957,Very Low
Texas,TITUS,449,C48449,31242,429.94046355,Relatively Low
Texas,TOM GREEN,451,C48451,119849,1556.11666236,Relatively Low
Texas,TRAVIS,453,C48453,1285769,1035.3745623,Relatively High
Texas,TRINITY,455,C48455,13573,721.18079163,Relatively Low
Texas,TYLER,457,C48457,19755,945.06835605,Relatively Low
Texas,UPSHUR,459,C48459,40809,598.56768894,Relatively Low
Texas,UPTON,461,C48461,3308,1254.03521334,Very Low
Texas,UVALDE,463,C48463,24512,1574.36824272,Relatively Low
Texas,VAL VERDE,465,C48465,47488,3265.3042464900004,Relatively Low
Texas,VAN ZANDT,467,C48467,59476,868.29603471,Relatively Low
Texas,VICTORIA,469,C48469,91218,897.80762292,Relatively Moderate
Texas,WALKER,471,C48471,76299,809.59011198,Relatively Low
Texas,WALLER,473,C48473,56764,523.09121943,Relatively Low
Texas,WARD,475,C48475,11622,844.28185413,Very Low
Texas,WASHINGTON,477,C48477,35781,628.02745473,Relatively Low
Texas,WEBB,479,C48479,266380,3409.66931409,Relatively Low
Texas,WHARTON,481,C48481,41544,1105.41798237,Relatively Moderate
Texas,WHEELER,483,C48483,4983,924.72320616,Relatively Low
Texas,WICHITA,485,C48485,129191,639.2506114800001,Relatively Low
Texas,WILBARGER,487,C48487,12869,987.84689835,Relatively Low
Texas,WILLACY,489,C48489,19979,792.6894276600002,Relatively Moderate
Texas,WILLIAMSON,491,C48491,608015,1143.3101979,Relatively Moderate
Texas,WILSON,493,C48493,49651,816.57192123,Relatively Low
Texas,WINKLER,495,C48495,7780,849.76944117,Very Low
Texas,WISE,497,C48497,68550,931.8691629,Relatively Low
Texas,WOOD,499,C48499,44798,702.74230962,Very Low
Texas,YOAKUM,501,C48501,7671,807.80185512,Relatively Low
Texas,YOUNG,503,C48503,17845,940.25553414,Relatively Low
Texas,ZAPATA,505,C48505,13865,1068.69640878,Very Low
Texas,ZAVALA,507,C48507,9653,1314.87625815,Very Low
Utah,BEAVER,1,C49001,7072,2611.0423232400003,Very Low
Utah,BOX ELDER,3,C49003,57579,6797.185084950001,Relatively Low
Utah,CACHE,5,C49005,133078,1184.71282722,Relatively Moderate
Utah,CARBON,7,C49007,20381,1500.29574279,Very Low
Utah,DAGGETT,9,C49009,927,727.90219242,Very Low
Utah,DAVIS,11,C49011,362649,641.62577778,Relatively Moderate
Utah,DUCHESNE,13,C49013,19596,3283.13723634,Very Low
Utah,EMERY,15,C49015,9809,4517.01380676,Very Low
Utah,GARFIELD,17,C49017,5083,5260.78151625,Very Low
Utah,GRAND,19,C49019,9604,3722.12644791,Very Low
Utah,IRON,21,C49021,57174,3334.0574826,Relatively Moderate
Utah,JUAB,23,C49023,11765,3440.17034907,Relatively Low
Utah,KANE,25,C49025,7644,4149.63189771,Very Low
Utah,MILLARD,27,C49027,12968,6905.99340093,Very Low
Utah,MORGAN,29,C49029,12295,617.0489442,Very Low
Utah,PIUTE,31,C49031,1429,774.00629397,Very Low
Utah,RICH,33,C49033,2507,1097.3849211,Very Low
Utah,SALT LAKE,35,C49035,1185141,813.87108933,Relatively High
Utah,SAN JUAN,37,C49037,14449,8013.32722008,Very Low
Utah,SANPETE,39,C49039,28408,1618.48082292,Relatively Low
Utah,SEVIER,41,C49041,21466,1937.62170537,Very Low
Utah,SUMMIT,43,C49043,42322,1899.84344511,Relatively Low
Utah,TOOELE,45,C49045,72600,7359.54593868,Relatively Low
Utah,UINTAH,47,C49047,35592,4549.51972566,Very Low
Utah,UTAH,49,C49049,659138,2165.86959108,Relatively High
Utah,WASATCH,51,C49051,34769,1219.75664616,Very Low
Utah,WASHINGTON,53,C49053,180117,2454.97929768,Relatively High
Utah,WAYNE,55,C49055,2466,2491.73384304,Very Low
Utah,WEBER,57,C49057,262158,666.50238447,Relatively Moderate
Vermont,ADDISON,1,C50001,37314,815.91978078,Very Low
Vermont,BENNINGTON,3,C50003,37345,684.1631082,Very Low
Vermont,CALEDONIA,5,C50005,30211,664.4795313000001,Very Low
Vermont,CHITTENDEN,7,C50007,168162,626.25402996,Very Low
Vermont,ESSEX,9,C50009,5893,680.25098583,Very Low
Vermont,FRANKLIN,11,C50011,49919,696.02663793,Very Low
Vermont,GRAND ISLE,13,C50013,7289,196.37531238,Very Low
Vermont,LAMOILLE,15,C50015,25919,471.08887215,Very Low
Vermont,ORANGE,17,C50017,29274,698.70698898,Very Low
Vermont,ORLEANS,19,C50019,27365,729.41595246,Very Low
Vermont,RUTLAND,21,C50021,60514,954.97541763,Very Low
Vermont,WASHINGTON,23,C50023,59777,701.8544403000001,Relatively Low
Vermont,WINDHAM,25,C50025,45853,806.30107194,Relatively Low
Vermont,WINDSOR,27,C50027,57706,986.48445363,Relatively Low
Virginia,ACCOMACK,1,C51001,33367,1323.26449671,Relatively Moderate
Virginia,ALBEMARLE,3,C51003,112239,733.29278841,Relatively Low
Virginia,ALLEGHANY,5,C51005,15205,454.26393948,Very Low
Virginia,AMELIA,7,C51007,13265,362.14134918,Very Low
Virginia,AMHERST,9,C51009,31300,483.77679675,Very Low
Virginia,APPOMATTOX,11,C51011,16119,338.84817369,Very Low
Virginia,ARLINGTON,13,C51013,238619,26.36655528,Relatively Low
Virginia,AUGUSTA,15,C51015,77457,980.55593922,Very Low
Virginia,BATH,17,C51017,4209,540.0197540400001,Very Low
Virginia,BEDFORD,19,C51019,79441,784.1822203800001,Very Low
Virginia,BLAND,21,C51021,6270,362.25479784,Very Low
Virginia,BOTETOURT,23,C51023,33548,551.46982761,Very Low
Virginia,BRUNSWICK,25,C51025,15846,575.21947314,Very Low
Virginia,BUCHANAN,27,C51027,20340,509.02462455000006,Very Low
Virginia,BUCKINGHAM,29,C51029,16804,589.3396450500001,Very Low
Virginia,CAMPBELL,31,C51031,55696,511.75621614,Very Low
Virginia,CAROLINE,33,C51033,30855,542.4085680000001,Very Low
Virginia,CARROLL,35,C51035,29155,482.49574815000005,Very Low
Virginia,CHARLES CITY,36,C51036,6773,206.30462892,Very Low
Virginia,CHARLOTTE,37,C51037,11522,482.35960266,Very Low
Virginia,CHESTERFIELD,41,C51041,364108,441.41830551,Relatively Moderate
Virginia,CLARKE,43,C51043,14780,179.92835718,Very Low
Virginia,CRAIG,45,C51045,4883,332.49980868,Very Low
Virginia,CULPEPER,47,C51047,52534,386.52677934,Very Low
Virginia,CUMBERLAND,49,C51049,9675,302.78513733,Very Low
Virginia,DICKENSON,51,C51051,14122,336.93743265,Very Low
Virginia,DINWIDDIE,53,C51053,27925,512.47799967,Very Low
Virginia,ESSEX,57,C51057,10595,289.10299743,Relatively Low
Virginia,FAIRFAX,59,C51059,1148223,410.59638438,Relatively Moderate
Virginia,FAUQUIER,61,C51061,72947,658.3050204900001,Very Low
Virginia,FLOYD,63,C51063,15470,385.6227882,Very Low
Virginia,FLUVANNA,65,C51065,27249,294.20719809,Very Low
Virginia,FRANKLIN,67,C51067,54455,718.79972736,Very Low
Virginia,FREDERICK,69,C51069,91336,419.59093527,Relatively Low
Virginia,GILES,71,C51071,16775,365.21144478,Very Low
Virginia,GLOUCESTER,73,C51073,38711,290.89016463,Relatively Low
Virginia,GOOCHLAND,75,C51075,24727,293.4306609,Very Low
Virginia,GRAYSON,77,C51077,15333,450.06455325,Very Low
Virginia,GREENE,79,C51079,20552,158.17665396,Very Low
Virginia,GREENSVILLE,81,C51081,11379,299.8010574,Very Low
Virginia,HALIFAX,83,C51083,34002,837.89070885,Very Low
Virginia,HANOVER,85,C51085,109963,477.27987489,Relatively Low
Virginia,HENRICO,87,C51087,334329,247.32201546,Relatively Low
Virginia,HENRY,89,C51089,50948,388.2662199,Relatively Low
Virginia,HIGHLAND,91,C51091,2232,420.0528781800001,Very Low
Virginia,ISLE OF WIGHT,93,C51093,38586,366.49105584,Relatively Low
Virginia,JAMES CITY,95,C51095,78221,180.87815694,Relatively Low
Virginia,KING AND QUEEN,97,C51097,6602,329.61320418,Very Low
Virginia,KING GEORGE,99,C51099,26676,189.66526761,Very Low
Virginia,KING WILLIAM,101,C51101,17810,288.80085546000004,Very Low
Virginia,LANCASTER,103,C51103,10919,233.75650818,Relatively Low
Virginia,LEE,105,C51105,22166,441.68258043,Very Low
Virginia,LOUDOUN,107,C51107,418601,526.5973479,Relatively Low
Virginia,LOUISA,109,C51109,37590,514.79512305,Very Low
Virginia,LUNENBURG,111,C51111,11930,436.73812104,Very Low
Virginia,MADISON,113,C51113,13837,325.12557402000004,Very Low
Virginia,MATHEWS,115,C51115,8533,254.50608807,Relatively Low
Virginia,MECKLENBURG,117,C51117,30027,686.08806669,Relatively Low
Virginia,MIDDLESEX,119,C51119,10607,212.88724743,Relatively Low
Virginia,MONTGOMERY,121,C51121,99701,393.20243352,Very Low
Virginia,NELSON,125,C51125,14738,479.00132358,Very Low
Virginia,NEW KENT,127,C51127,22940,226.03765548,Very Low
Virginia,NORTHAMPTON,131,C51131,12215,803.28307137,Relatively Low
Virginia,NORTHUMBERLAND,133,C51133,11831,288.47998101,Relatively Low
Virginia,NOTTOWAY,135,C51135,15638,319.23973107,Very Low
Virginia,ORANGE,137,C51137,36205,347.05132566000003,Relatively Low
Virginia,PAGE,139,C51139,23698,316.414644,Very Low
Virginia,PATRICK,141,C51141,17604,490.61504037,Very Low
Virginia,PITTSYLVANIA,143,C51143,60500,988.10771475,Very Low
Virginia,POWHATAN,145,C51145,30304,264.95252589,Very Low
Virginia,PRINCE EDWARD,147,C51147,21274,357.41007198,Very Low
Virginia,PRINCE GEORGE,149,C51149,42930,284.69120121000003,Relatively Low
Virginia,PRINCE WILLIAM,153,C51153,481359,350.66755776,Relatively Moderate
